,Acciona AW77 1500,Alstom Eco 74,Alstom Eco 80,Alstom Eco 110,Bonus B23 150,Bonus B33 300,Bonus B37 450,Bonus B41 500,Bonus B44 600,Bonus B54 1000,Bonus B62 1300,Bonus B82 2300,Dewind D4 41 500,Dewind D6 1000,Enercon E40 500,Enercon E40 600,Enercon E44 900,Enercon E48 800,Enercon E53 800,Enercon E66 1500,Enercon E66 1800,Enercon E66 2000,Enercon E70 2000,Enercon E70 2300,Enercon E82 1800,Enercon E82 2000,Enercon E82 2300,Enercon E82 3000,Enercon E92 2300,Enercon E92 2350,Enercon E101 3000,Enercon E112 4500,Enercon E126 6500,Enercon E126 7000,Enercon E126 7500,EWT DirectWind 52 900,Gamesa G47 660,Gamesa G52 850,Gamesa G58 850,Gamesa G80 2000,Gamesa G87 2000,Gamesa G90 2000,Gamesa G128 4500,GE 900S,GE 1.5s,GE 1.5se,GE 1.5sl,GE 1.5sle,GE 1.5xle,GE 1.6,GE 1.7,GE 2.5xl,GE 2.75 103,Goldwind GW82 1500,NEG Micon M1500 500,NEG Micon M1500 750,NEG Micon NM48 750,NEG Micon NM52 900,NEG Micon NM60 1000,NEG Micon NM64c 1500,NEG Micon NM80 2750,Nordex N27 150,Nordex N29 250,Nordex N43 600,Nordex N50 800,Nordex N60 1300,Nordex N80 2500,Nordex N90 2300,Nordex N90 2500,Nordex N100 2500,Nordex N131 3000,Nordex N131 3300,Nordtank NTK500,Nordtank NTK600,PowerWind 56 900,REpower MD70 1500,REPower MD77 1500,REpower MM70 2000,REpower MM82 2000,REpower MM92 2000,REpower 3.4M,REpower 5M,REpower 6M,Siemens SWT 1.3 62,Siemens SWT 2.3 82,Siemens SWT 2.3 93,Siemens SWT 2.3 101,Siemens SWT 3.0 101,Siemens SWT 3.6 107,Siemens SWT 3.6 120,Siemens SWT 4.0 130,Suzlon S88 2100,Suzlon S97 2100,Tacke TW600 43,Vestas V27 225,Vestas V29 225,Vestas V39 500,Vestas V42 600,Vestas V44 600,Vestas V47 660,Vestas V52 850,Vestas V66 1650,Vestas V66 1750,Vestas V66 2000,Vestas V80 1800,Vestas V80 2000,Vestas V90 1800,Vestas V90 2000,Vestas V90 3000,Vestas V100 1800,Vestas V100 2000,Vestas V110 2000,Vestas V112 3000,Vestas V112 3300,Vestas V164 7000,Wind World W3700,Wind World W4200,Windmaster WM28 300,Windmaster WM43 750,Windflow 500,XANT M21 100
30.62,0.030829,0.030829,0.025085,0.030829,0.023536,0.025974,0.02562,0.019127,0.024272,0.030829,0.030829,0.030829,0.030829,0.002622,0.030829,0.030829,0.030829,0.030829,0.030829,0.029998,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.182705,0.005358,0.030829,0.030829,0.022824,0.254925,0.030829,0.030829,0.030829,0.000173,0.030829,0.000173,0.030829,0.005592,0.030829,0.030829,0.002032,0.026982,0.029045,0.028631,0.02905,0.000161,0.026111,0.030829,0.02238,0.028358,0.028654,0.027177,0.029262,0.030829,0.030829,0.030829,0.030829,0.000173,0.000173,0.027588,0.030444,0.030829,0.03061,0.000173,0.030829,0.030829,0.030829,0.030829,0.420084,0.420084,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.030829,0.000173,0.029342,0.030829,0.030829,0.030829,0.030829,0.000173,0.030829,0.030829,0.030829,0.030829,0.030829,0.030801,0.030829,0.030829,0.030829,0.030829,0.000173,0.002032,0.000173,0.030829,0.030829,0.030829,0.026804,0.028103,0.030829,0.030829,0.420084,0.000109
30.63,0.030367,0.030367,0.024707,0.030367,0.023184,0.025585,0.025235,0.018837,0.023906,0.030367,0.030367,0.030367,0.030367,0.002571,0.030367,0.030367,0.030367,0.030367,0.030367,0.029549,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.18096,0.005257,0.030367,0.030367,0.022475,0.253237,0.030367,0.030367,0.030367,0.000168,0.030367,0.000168,0.030367,0.005486,0.030367,0.030367,0.001989,0.026577,0.02861,0.028203,0.028614,0.000157,0.02572,0.030367,0.022043,0.027932,0.028224,0.02677,0.028824,0.030367,0.030367,0.030367,0.030367,0.000168,0.000168,0.027176,0.029989,0.030367,0.030152,0.000168,0.030367,0.030367,0.030367,0.030367,0.41748,0.41748,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.000168,0.028903,0.030367,0.030367,0.030367,0.030367,0.000168,0.030367,0.030367,0.030367,0.030367,0.030367,0.03034,0.030367,0.030367,0.030367,0.030367,0.000168,0.001989,0.000168,0.030367,0.030367,0.030367,0.026404,0.027682,0.030367,0.030367,0.41748,0.000105
30.64,0.030367,0.030367,0.024707,0.030367,0.023183,0.025585,0.025235,0.018836,0.023906,0.030367,0.030367,0.030367,0.030367,0.002571,0.030367,0.030367,0.030367,0.030367,0.030367,0.029549,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.18096,0.005256,0.030367,0.030367,0.022474,0.253237,0.030367,0.030367,0.030367,0.000167,0.030367,0.000167,0.030367,0.005485,0.030367,0.030367,0.001989,0.026577,0.028609,0.028202,0.028614,0.000156,0.02572,0.030367,0.022043,0.027932,0.028224,0.02677,0.028823,0.030367,0.030367,0.030367,0.030367,0.000167,0.000167,0.027176,0.029989,0.030367,0.030151,0.000167,0.030367,0.030367,0.030367,0.030367,0.417479,0.417479,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.030367,0.000167,0.028902,0.030367,0.030367,0.030367,0.030367,0.000167,0.030367,0.030367,0.030367,0.030367,0.030367,0.03034,0.030367,0.030367,0.030367,0.030367,0.000167,0.001989,0.000167,0.030367,0.030367,0.030367,0.026403,0.027682,0.030367,0.030367,0.417479,0.000105
30.65,0.030138,0.030138,0.024519,0.030138,0.023009,0.025392,0.025044,0.018693,0.023725,0.030138,0.030138,0.030138,0.030138,0.002545,0.030138,0.030138,0.030138,0.030138,0.030138,0.029326,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.180092,0.005206,0.030138,0.030138,0.022301,0.252394,0.030138,0.030138,0.030138,0.000165,0.030138,0.000165,0.030138,0.005433,0.030138,0.030138,0.001968,0.026376,0.028394,0.02799,0.028398,0.000154,0.025526,0.030138,0.021876,0.027721,0.028011,0.026568,0.028606,0.030138,0.030138,0.030138,0.030138,0.000165,0.000165,0.026972,0.029763,0.030138,0.029925,0.000165,0.030138,0.030138,0.030138,0.030138,0.416178,0.416178,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.030138,0.000165,0.028685,0.030138,0.030138,0.030138,0.030138,0.000165,0.030138,0.030138,0.030138,0.030138,0.030138,0.030111,0.030138,0.030138,0.030138,0.030138,0.000165,0.001968,0.000165,0.030138,0.030138,0.030138,0.026205,0.027473,0.030138,0.030138,0.416178,0.000104
30.66,0.029686,0.029686,0.024149,0.029686,0.022663,0.025011,0.024668,0.018408,0.023366,0.029686,0.029686,0.029686,0.029686,0.002496,0.029686,0.029686,0.029686,0.029686,0.029686,0.028886,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.178364,0.005107,0.029686,0.029686,0.021959,0.250713,0.029686,0.029686,0.029686,0.00016,0.029686,0.00016,0.029686,0.00533,0.029686,0.029686,0.001926,0.02598,0.027968,0.02757,0.027971,0.00015,0.025143,0.029686,0.021545,0.027304,0.02759,0.026169,0.028176,0.029686,0.029686,0.029686,0.029686,0.00016,0.00016,0.026568,0.029317,0.029686,0.029475,0.00016,0.029686,0.029686,0.029686,0.029686,0.41358,0.41358,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.029686,0.00016,0.028254,0.029686,0.029686,0.029686,0.029686,0.00016,0.029686,0.029686,0.029686,0.029686,0.029686,0.029659,0.029686,0.029686,0.029686,0.029686,0.00016,0.001926,0.00016,0.029686,0.029686,0.029686,0.025812,0.027061,0.029686,0.029686,0.41358,0.000101
30.67,0.029685,0.029685,0.024149,0.029685,0.022663,0.025011,0.024667,0.018408,0.023366,0.029685,0.029685,0.029685,0.029685,0.002496,0.029685,0.029685,0.029685,0.029685,0.029685,0.028886,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.178363,0.005106,0.029685,0.029685,0.021959,0.250713,0.029685,0.029685,0.029685,0.00016,0.029685,0.00016,0.029685,0.005329,0.029685,0.029685,0.001926,0.025979,0.027967,0.027569,0.027971,0.000149,0.025142,0.029685,0.021545,0.027303,0.027589,0.026169,0.028176,0.029685,0.029685,0.029685,0.029685,0.00016,0.00016,0.026567,0.029317,0.029685,0.029475,0.00016,0.029685,0.029685,0.029685,0.029685,0.413579,0.413579,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.029685,0.00016,0.028254,0.029685,0.029685,0.029685,0.029685,0.00016,0.029685,0.029685,0.029685,0.029685,0.029685,0.029659,0.029685,0.029685,0.029685,0.029685,0.00016,0.001926,0.00016,0.029685,0.029685,0.029685,0.025812,0.02706,0.029685,0.029685,0.413579,1e-04
30.68,0.029461,0.029461,0.023965,0.029461,0.022492,0.024822,0.02448,0.018267,0.023188,0.029461,0.029461,0.029461,0.029461,0.002472,0.029461,0.029461,0.029461,0.029461,0.029461,0.028667,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.177503,0.005057,0.029461,0.029461,0.02179,0.249873,0.029461,0.029461,0.029461,0.000158,0.029461,0.000158,0.029461,0.005278,0.029461,0.029461,0.001905,0.025783,0.027756,0.027361,0.027759,0.000147,0.024952,0.029461,0.021381,0.027096,0.027381,0.025971,0.027963,0.029461,0.029461,0.029461,0.029461,0.000158,0.000158,0.026367,0.029095,0.029461,0.029252,0.000158,0.029461,0.029461,0.029461,0.029461,0.412281,0.412281,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.029461,0.000158,0.02804,0.029461,0.029461,0.029461,0.029461,0.000158,0.029461,0.029461,0.029461,0.029461,0.029461,0.029435,0.029461,0.029461,0.029461,0.029461,0.000158,0.001905,0.000158,0.029461,0.029461,0.029461,0.025617,0.026856,0.029461,0.029461,0.412281,9.9e-05
30.69,0.029238,0.029238,0.023783,0.029238,0.022322,0.024634,0.024295,0.018127,0.023012,0.029238,0.029238,0.029238,0.029238,0.002447,0.029238,0.029238,0.029238,0.029238,0.029238,0.02845,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.176645,0.005009,0.029238,0.029238,0.021621,0.249035,0.029238,0.029238,0.029238,0.000155,0.029238,0.000155,0.029238,0.005228,0.029238,0.029238,0.001885,0.025587,0.027546,0.027154,0.027549,0.000145,0.024763,0.029238,0.021219,0.026891,0.027173,0.025774,0.027751,0.029238,0.029238,0.029238,0.029238,0.000155,0.000155,0.026168,0.028876,0.029238,0.029031,0.000155,0.029238,0.029238,0.029238,0.029238,0.410984,0.410984,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.029238,0.000155,0.027828,0.029238,0.029238,0.029238,0.029238,0.000155,0.029238,0.029238,0.029238,0.029238,0.029238,0.029212,0.029238,0.029238,0.029238,0.029238,0.000155,0.001885,0.000155,0.029238,0.029238,0.029238,0.025424,0.026653,0.029238,0.029238,0.410984,9.7e-05
30.7,0.028797,0.028797,0.023422,0.028797,0.021985,0.024263,0.023928,0.01785,0.022662,0.028797,0.028797,0.028797,0.028797,0.0024,0.028797,0.028797,0.028797,0.028797,0.028797,0.028021,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.174938,0.004913,0.028797,0.028797,0.021288,0.247362,0.028797,0.028797,0.028797,0.000151,0.028797,0.000151,0.028797,0.005128,0.028797,0.028797,0.001845,0.0252,0.02713,0.026744,0.027133,0.000141,0.024389,0.028797,0.020896,0.026484,0.026762,0.025385,0.027332,0.028797,0.028797,0.028797,0.028797,0.000151,0.000151,0.025774,0.028441,0.028797,0.028593,0.000151,0.028797,0.028797,0.028797,0.028797,0.408393,0.408393,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.028797,0.000151,0.027408,0.028797,0.028797,0.028797,0.028797,0.000151,0.028797,0.028797,0.028797,0.028797,0.028797,0.028771,0.028797,0.028797,0.028797,0.028797,0.000151,0.001845,0.000151,0.028797,0.028797,0.028797,0.025041,0.02625,0.028797,0.028797,0.408393,9.5e-05
30.71,0.028796,0.028796,0.023422,0.028796,0.021984,0.024263,0.023927,0.01785,0.022662,0.028796,0.028796,0.028796,0.028796,0.0024,0.028796,0.028796,0.028796,0.028796,0.028796,0.028021,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.174938,0.004913,0.028796,0.028796,0.021288,0.247361,0.028796,0.028796,0.028796,0.00015,0.028796,0.00015,0.028796,0.005128,0.028796,0.028796,0.001844,0.0252,0.027129,0.026744,0.027132,0.00014,0.024389,0.028796,0.020896,0.026483,0.026762,0.025385,0.027332,0.028796,0.028796,0.028796,0.028796,0.00015,0.00015,0.025774,0.02844,0.028796,0.028592,0.00015,0.028796,0.028796,0.028796,0.028796,0.408393,0.408393,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.028796,0.00015,0.027407,0.028796,0.028796,0.028796,0.028796,0.00015,0.028796,0.028796,0.028796,0.028796,0.028796,0.028771,0.028796,0.028796,0.028796,0.028796,0.00015,0.001844,0.00015,0.028796,0.028796,0.028796,0.02504,0.02625,0.028796,0.028796,0.408393,9.4e-05
30.72,0.028578,0.028578,0.023243,0.028578,0.021817,0.024078,0.023745,0.017712,0.022489,0.028578,0.028578,0.028578,0.028578,0.002376,0.028578,0.028578,0.028578,0.028578,0.028578,0.027808,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.174088,0.004865,0.028578,0.028578,0.021122,0.246526,0.028578,0.028578,0.028578,0.000148,0.028578,0.000148,0.028578,0.005078,0.028578,0.028578,0.001825,0.025008,0.026923,0.026541,0.026926,0.000138,0.024203,0.028578,0.020736,0.026281,0.026558,0.025192,0.027124,0.028578,0.028578,0.028578,0.028578,0.000148,0.000148,0.025579,0.028224,0.028578,0.028375,0.000148,0.028578,0.028578,0.028578,0.028578,0.407098,0.407098,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.028578,0.000148,0.027199,0.028578,0.028578,0.028578,0.028578,0.000148,0.028578,0.028578,0.028578,0.028578,0.028578,0.028552,0.028578,0.028578,0.028578,0.028578,0.000148,0.001825,0.000148,0.028578,0.028578,0.028578,0.02485,0.02605,0.028578,0.028578,0.407098,9.3e-05
30.73,0.028145,0.028145,0.022889,0.028145,0.021487,0.023714,0.023385,0.017441,0.022146,0.028145,0.028145,0.028145,0.028145,0.00233,0.028145,0.028145,0.028145,0.028145,0.028145,0.027386,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.172396,0.004772,0.028145,0.028145,0.020796,0.244859,0.028145,0.028145,0.028145,0.000144,0.028145,0.000144,0.028145,0.004981,0.028145,0.028145,0.001786,0.024629,0.026515,0.026139,0.026518,0.000134,0.023836,0.028145,0.020421,0.025882,0.026155,0.02481,0.026713,0.028145,0.028145,0.028145,0.028145,0.000144,0.000144,0.025192,0.027798,0.028145,0.027945,0.000144,0.028145,0.028145,0.028145,0.028145,0.404514,0.404514,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.028145,0.000144,0.026787,0.028145,0.028145,0.028145,0.028145,0.000144,0.028145,0.028145,0.028145,0.028145,0.028145,0.02812,0.028145,0.028145,0.028145,0.028145,0.000144,0.001786,0.000144,0.028145,0.028145,0.028145,0.024475,0.025656,0.028145,0.028145,0.404514,9e-05
30.74,0.028144,0.028144,0.022888,0.028144,0.021486,0.023713,0.023384,0.01744,0.022145,0.028144,0.028144,0.028144,0.028144,0.00233,0.028144,0.028144,0.028144,0.028144,0.028144,0.027386,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.172396,0.004772,0.028144,0.028144,0.020795,0.244859,0.028144,0.028144,0.028144,0.000144,0.028144,0.000144,0.028144,0.004981,0.028144,0.028144,0.001785,0.024628,0.026515,0.026138,0.026517,0.000134,0.023836,0.028144,0.02042,0.025882,0.026155,0.02481,0.026712,0.028144,0.028144,0.028144,0.028144,0.000144,0.000144,0.025192,0.027797,0.028144,0.027945,0.000144,0.028144,0.028144,0.028144,0.028144,0.404513,0.404513,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028144,0.000144,0.026787,0.028144,0.028144,0.028144,0.028144,0.000144,0.028144,0.028144,0.028144,0.028144,0.028144,0.028119,0.028144,0.028144,0.028144,0.028144,0.000144,0.001785,0.000144,0.028144,0.028144,0.028144,0.024474,0.025655,0.028144,0.028144,0.404513,9e-05
30.75,0.02793,0.02793,0.022713,0.02793,0.021322,0.023533,0.023206,0.017305,0.021976,0.02793,0.02793,0.02793,0.02793,0.002307,0.02793,0.02793,0.02793,0.02793,0.02793,0.027177,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.171554,0.004725,0.02793,0.02793,0.020633,0.244027,0.02793,0.02793,0.02793,0.000141,0.02793,0.000141,0.02793,0.004933,0.02793,0.02793,0.001766,0.02444,0.026313,0.025939,0.026315,0.000132,0.023654,0.02793,0.020264,0.025684,0.025955,0.024621,0.026508,0.02793,0.02793,0.02793,0.02793,0.000141,0.000141,0.025,0.027586,0.02793,0.027732,0.000141,0.02793,0.02793,0.02793,0.02793,0.403222,0.403222,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.02793,0.000141,0.026582,0.02793,0.02793,0.02793,0.02793,0.000141,0.02793,0.02793,0.02793,0.02793,0.02793,0.027905,0.02793,0.02793,0.02793,0.02793,0.000141,0.001766,0.000141,0.02793,0.02793,0.02793,0.024288,0.02546,0.02793,0.02793,0.403222,8.9e-05
30.76,0.027716,0.027716,0.022538,0.027716,0.02116,0.023353,0.023028,0.017172,0.021807,0.027716,0.027716,0.027716,0.027716,0.002284,0.027716,0.027716,0.027716,0.027716,0.027716,0.02697,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.170714,0.00468,0.027716,0.027716,0.020473,0.243196,0.027716,0.027716,0.027716,0.000139,0.027716,0.000139,0.027716,0.004885,0.027716,0.027716,0.001747,0.024253,0.026112,0.025741,0.026113,0.00013,0.023473,0.027716,0.020108,0.025487,0.025757,0.024433,0.026306,0.027716,0.027716,0.027716,0.027716,0.000139,0.000139,0.02481,0.027375,0.027716,0.02752,0.000139,0.027716,0.027716,0.027716,0.027716,0.401932,0.401932,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.027716,0.000139,0.026379,0.027716,0.027716,0.027716,0.027716,0.000139,0.027716,0.027716,0.027716,0.027716,0.027716,0.027692,0.027716,0.027716,0.027716,0.027716,0.000139,0.001747,0.000139,0.027716,0.027716,0.027716,0.024103,0.025265,0.027716,0.027716,0.401932,8.7e-05
30.77,0.027295,0.027295,0.022193,0.027295,0.020837,0.022998,0.022677,0.016907,0.021473,0.027295,0.027295,0.027295,0.027295,0.002239,0.027295,0.027295,0.027295,0.027295,0.027295,0.026559,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.169044,0.00459,0.027295,0.027295,0.020154,0.241538,0.027295,0.027295,0.027295,0.000135,0.027295,0.000135,0.027295,0.004791,0.027295,0.027295,0.00171,0.023883,0.025714,0.025349,0.025715,0.000126,0.023116,0.027294,0.0198,0.025098,0.025364,0.024061,0.025905,0.027295,0.027295,0.027295,0.027295,0.000135,0.000135,0.024433,0.026959,0.027295,0.027101,0.000135,0.027295,0.027295,0.027295,0.027295,0.399356,0.399356,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.027295,0.000135,0.025978,0.027295,0.027295,0.027295,0.027295,0.000135,0.027295,0.027295,0.027295,0.027295,0.027295,0.02727,0.027295,0.027295,0.027295,0.027295,0.000135,0.00171,0.000135,0.027295,0.027295,0.027295,0.023737,0.024881,0.027295,0.027295,0.399356,8.5e-05
30.78,0.027294,0.027294,0.022193,0.027294,0.020837,0.022997,0.022676,0.016907,0.021472,0.027294,0.027294,0.027294,0.027294,0.002239,0.027294,0.027294,0.027294,0.027294,0.027294,0.026559,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.169043,0.004589,0.027294,0.027294,0.020154,0.241537,0.027294,0.027294,0.027294,0.000135,0.027294,0.000135,0.027294,0.004791,0.027294,0.027294,0.001709,0.023883,0.025714,0.025349,0.025715,0.000126,0.023115,0.027294,0.0198,0.025098,0.025364,0.02406,0.025905,0.027294,0.027294,0.027294,0.027294,0.000135,0.000135,0.024433,0.026959,0.027294,0.027101,0.000135,0.027294,0.027294,0.027294,0.027294,0.399355,0.399355,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.027294,0.000135,0.025977,0.027294,0.027294,0.027294,0.027294,0.000135,0.027294,0.027294,0.027294,0.027294,0.027294,0.02727,0.027294,0.027294,0.027294,0.027294,0.000135,0.001709,0.000135,0.027294,0.027294,0.027294,0.023736,0.02488,0.027294,0.027294,0.399355,8.4e-05
30.79,0.027085,0.027085,0.022022,0.027085,0.020677,0.022821,0.022502,0.016775,0.021307,0.027085,0.027085,0.027085,0.027085,0.002217,0.027085,0.027085,0.027085,0.027085,0.027085,0.026355,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.168212,0.004545,0.027085,0.027085,0.019996,0.24071,0.027085,0.027085,0.027085,0.000133,0.027085,0.000133,0.027085,0.004744,0.027085,0.027085,0.001691,0.0237,0.025517,0.025154,0.025518,0.000124,0.022938,0.027085,0.019647,0.024905,0.025169,0.023876,0.025706,0.027085,0.027085,0.027085,0.027085,0.000133,0.000133,0.024246,0.026752,0.027085,0.026893,0.000133,0.027085,0.027085,0.027085,0.027085,0.398068,0.398068,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.027085,0.000133,0.025778,0.027085,0.027085,0.027085,0.027085,0.000133,0.027085,0.027085,0.027085,0.027085,0.027085,0.027061,0.027085,0.027085,0.027085,0.027085,0.000133,0.001691,0.000133,0.027085,0.027085,0.027085,0.023555,0.024689,0.027085,0.027085,0.398068,8.3e-05
30.8,0.026671,0.026671,0.021683,0.026671,0.020361,0.022473,0.022158,0.016516,0.020979,0.026671,0.026671,0.026671,0.026671,0.002173,0.026671,0.026671,0.026671,0.026671,0.026671,0.025952,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.166557,0.004457,0.026671,0.026671,0.019684,0.239058,0.026671,0.026671,0.026671,0.000129,0.026671,0.000129,0.026671,0.004653,0.026671,0.026671,0.001655,0.023337,0.025127,0.02477,0.025127,0.00012,0.022587,0.026671,0.019345,0.024523,0.024784,0.023511,0.025313,0.026671,0.026671,0.026671,0.026671,0.000129,0.000129,0.023876,0.026344,0.026671,0.026482,0.000129,0.026671,0.026671,0.026671,0.026671,0.395499,0.395499,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.000129,0.025384,0.026671,0.026671,0.026671,0.026671,0.000129,0.026671,0.026671,0.026671,0.026671,0.026671,0.026647,0.026671,0.026671,0.026671,0.026671,0.000129,0.001655,0.000129,0.026671,0.026671,0.026671,0.023195,0.024312,0.026671,0.026671,0.395499,8.1e-05
30.81,0.026671,0.026671,0.021683,0.026671,0.020361,0.022472,0.022157,0.016515,0.020979,0.026671,0.026671,0.026671,0.026671,0.002173,0.026671,0.026671,0.026671,0.026671,0.026671,0.025952,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.166557,0.004456,0.026671,0.026671,0.019684,0.239058,0.026671,0.026671,0.026671,0.000129,0.026671,0.000129,0.026671,0.004653,0.026671,0.026671,0.001654,0.023337,0.025126,0.02477,0.025127,0.00012,0.022587,0.02667,0.019345,0.024523,0.024783,0.02351,0.025313,0.026671,0.026671,0.026671,0.026671,0.000129,0.000129,0.023876,0.026344,0.026671,0.026481,0.000129,0.026671,0.026671,0.026671,0.026671,0.395498,0.395498,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.026671,0.000129,0.025384,0.026671,0.026671,0.026671,0.026671,0.000129,0.026671,0.026671,0.026671,0.026671,0.026671,0.026647,0.026671,0.026671,0.026671,0.026671,0.000129,0.001654,0.000129,0.026671,0.026671,0.026671,0.023195,0.024312,0.026671,0.026671,0.395498,8e-05
